Unnamed: 0,YEAR,Sports,state_cd,SUM_PARTIC_MEN,SUM_PARTIC_WOMEN,TOTAL_OPEXP_INCLCOED,SUM_TOTAL_HDCOACH,TOTAL_REVENUE_ALL,TOTAL_EXPENSE_ALL,TOTAL_PARTIC
5860,2012,Tennis,UT,45,54,714413,11,2196284,3139784,99
5861,2012,Tennis,VA,307,289,2221978,64,10875613,12098918,596
5862,2012,Tennis,VT,73,50,169004,12,411210,411198,123
5863,2012,Tennis,WA,110,119,1250148,24,4450796,4866207,229
5864,2012,Tennis,WI,252,300,938745,59,2912473,3912115,552
5865,2012,Tennis,WV,88,109,463349,23,2511975,2290325,197
5866,2012,Tennis,WY,0,9,84985,1,415855,415855,9
5867,2012,Volleyball,AK,0,34,295067,2,1032428,1047914,34
5868,2012,Volleyball,AL,0,511,2023371,33,8585454,10840070,511
5869,2012,Volleyball,AR,0,269,1228702,19,4073906,5593164,269
5870,2012,Volleyball,AZ,22,238,1230612,18,3757820,6256792,260
5871,2012,Volleyball,CA,494,2211,8666626,183,40249649,44464050,2705
5872,2012,Volleyball,CO,12,332,1560012,22,7822530,9227478,344
5873,2012,Volleyball,CT,31,253,850196,21,4967767,5948420,284
5874,2012,Volleyball,DC,14,115,451887,9,3906279,3895213,129
5875,2012,Volleyball,DE,0,79,314722,6,1643687,1760553,79
5876,2012,Volleyball,FL,26,805,3763869,58,18357463,21042506,831
5877,2012,Volleyball,GA,12,448,1562574,33,6910782,9119864,460
5878,2012,Volleyball,HI,22,88,550458,6,3115122,3229066,110
5879,2012,Volleyball,IA,108,823,2453287,47,8875284,11190387,931
5880,2012,Volleyball,ID,0,120,874566,8,2854868,3437363,120
5881,2012,Volleyball,IL,128,1250,3481084,89,17069078,18735156,1378
5882,2012,Volleyball,IN,38,615,2809898,43,10387272,14363084,653
5883,2012,Volleyball,KS,0,707,2040070,45,7351599,9749058,707
5884,2012,Volleyball,KY,0,450,2072055,28,6707604,9263413,450
5885,2012,Volleyball,LA,0,237,1583277,17,5469514,6674545,237
5886,2012,Volleyball,MA,180,694,1746409,62,6671789,6644328,874
5887,2012,Volleyball,MD,29,415,1047763,35,4524752,4962631,444
5888,2012,Volleyball,ME,0,151,274201,12,707614,695885,151
5889,2012,Volleyball,MI,13,773,2883676,52,10390380,12522039,786
5890,2012,Volleyball,MN,0,642,1709214,45,5300438,6372367,642
5891,2012,Volleyball,MO,103,755,2508746,56,14286382,14158685,858
5892,2012,Volleyball,MS,16,168,1024106,12,3136467,4667399,184
5893,2012,Volleyball,MT,0,164,695344,10,3276435,3701163,164
5894,2012,Volleyball,NC,77,840,2640256,67,17423217,17464265,917
5895,2012,Volleyball,ND,0,206,706492,14,2762703,2750609,206
5896,2012,Volleyball,NE,0,357,1413333,21,6789040,6899608,357
5897,2012,Volleyball,NH,32,160,477481,14,2162645,2181180,192
5898,2012,Volleyball,NJ,118,418,1244753,38,6181052,6155941,536
5899,2012,Volleyball,NM,0,112,640722,7,2998296,3007918,112
5900,2012,Volleyball,NV,0,30,279190,2,1528559,1528559,30
5901,2012,Volleyball,NY,364,1749,5295791,162,21759741,22692597,2113
5902,2012,Volleyball,OH,37,973,3286247,66,14917602,18111943,1010
5903,2012,Volleyball,OK,0,368,1280632,24,6096559,7277270,368
5904,2012,Volleyball,OR,0,404,1649685,27,5338532,7376999,404
5905,2012,Volleyball,PA,132,1645,4274681,129,17404808,18728081,1777
5906,2012,Volleyball,PR,247,256,221538,37,1987494,1982568,503
5907,2012,Volleyball,RI,15,137,434781,10,2086913,2039679,152
5908,2012,Volleyball,SC,43,420,1606214,32,9080266,10541160,463
5909,2012,Volleyball,SD,0,186,562555,11,2826206,2843696,186
5910,2012,Volleyball,TN,17,548,2172237,39,12079630,12669713,565
5911,2012,Volleyball,TX,0,1397,7462654,93,29075809,32814464,1397
5912,2012,Volleyball,UT,20,172,1370512,12,4958239,5898726,192
5913,2012,Volleyball,VA,32,506,1656871,36,9711913,10786462,538
5914,2012,Volleyball,VT,12,97,180113,9,386482,386215,109
5915,2012,Volleyball,WA,0,493,2245167,36,7725687,9021220,493
5916,2012,Volleyball,WI,56,693,1740656,52,6472457,7438793,749
5917,2012,Volleyball,WV,0,293,797222,19,4104190,4315638,293
5918,2012,Volleyball,WY,0,109,460746,8,2137515,2134412,109
5919,2012,Water Polo,AZ,0,19,151959,1,44000,910582,19
5920,2012,Water Polo,CA,1249,1324,4467843,134,17374374,19971070,2573
5921,2012,Water Polo,CO,0,20,149231,1,476137,476137,20
5922,2012,Water Polo,CT,17,17,117453,2,217906,217906,34
5923,2012,Water Polo,DC,18,18,110642,2,673457,673457,36
5924,2012,Water Polo,HI,0,22,201469,1,269269,786627,22
5925,2012,Water Polo,IN,0,20,108055,1,7817,639855,20
5926,2012,Water Polo,MA,35,15,164477,3,357189,357189,50
5927,2012,Water Polo,MD,22,0,30455,1,62544,55704,22
5928,2012,Water Polo,MI,0,30,237855,1,2798,885803,30
5929,2012,Water Polo,MN,0,12,37066,1,79937,79937,12
5930,2012,Water Polo,NJ,25,17,137878,2,356502,356502,42
5931,2012,Water Polo,NY,57,112,581947,10,2286221,2285265,169
5932,2012,Water Polo,OH,18,10,45125,2,138292,138292,28
5933,2012,Water Polo,PA,92,94,503197,11,1616938,1611949,186
5934,2012,Water Polo,RI,17,23,167617,2,330669,330669,40
5935,2012,Water Polo,VA,0,14,57029,1,262429,262429,14
5936,2012,Water Polo,WI,0,16,26994,1,37494,37494,16
5937,2012,Water Polo,WV,11,10,17253,2,172711,112982,21
5938,2012,Wrestling,AR,64,0,89878,3,369296,372349,64
5939,2012,Wrestling,AZ,101,0,370300,3,1457638,2206071,101
5940,2012,Wrestling,CA,750,10,942367,28,3236375,3899484,760
5941,2012,Wrestling,CO,204,0,361778,6,1937940,1895388,204
5942,2012,Wrestling,CT,61,0,132964,3,323102,346188,61
5943,2012,Wrestling,DC,23,0,88222,1,849013,849013,23
5944,2012,Wrestling,GA,102,0,253202,5,1044472,1011877,102
5945,2012,Wrestling,IA,837,14,1665676,25,7152879,8981450,851
5946,2012,Wrestling,ID,67,0,118306,2,396815,763194,67
5947,2012,Wrestling,IL,439,0,854398,18,3199728,4300665,439
5948,2012,Wrestling,IN,180,0,469038,7,1229104,2470032,180
5949,2012,Wrestling,KS,294,13,350263,11,2169156,2122312,307
5950,2012,Wrestling,KY,84,20,158382,4,1282396,1264760,104
5951,2012,Wrestling,MA,231,7,403732,10,1898569,1857681,238
5952,2012,Wrestling,MD,85,0,177198,3,173902,898111,85
5953,2012,Wrestling,ME,25,0,40147,1,61207,62796,25
5954,2012,Wrestling,MI,277,0,698283,7,2332770,3367086,277
5955,2012,Wrestling,MN,319,0,585820,12,2101550,2633747,319
5956,2012,Wrestling,MO,276,49,689855,12,4043856,4031908,325
5957,2012,Wrestling,MT,67,0,151062,2,840777,784059,67
5958,2012,Wrestling,NC,266,0,598186,10,3544218,4723767,266
5959,2012,Wrestling,ND,147,31,290724,6,1412517,1412517,178
5960,2012,Wrestling,NE,215,14,486017,8,2485450,3150861,229
5961,2012,Wrestling,NH,29,0,28313,1,51229,51229,29
5962,2012,Wrestling,NJ,244,0,466450,9,2479740,2467190,244
5963,2012,Wrestling,NM,37,0,21735,1,122670,120655,37
5964,2012,Wrestling,NY,570,0,1367601,20,4714883,4683163,570
5965,2012,Wrestling,OH,579,0,1008421,17,4886841,5692247,579
5966,2012,Wrestling,OK,205,22,728120,6,2343622,4226169,227
5967,2012,Wrestling,OR,176,12,460092,7,1274886,1710240,188
5968,2012,Wrestling,PA,1078,0,2193207,42,10932129,10959064,1078
5969,2012,Wrestling,PR,61,6,24336,11,213972,212279,67
5970,2012,Wrestling,RI,112,0,204507,4,617089,582185,112
5971,2012,Wrestling,SC,219,0,273269,5,1687653,1781485,219
5972,2012,Wrestling,SD,110,0,256117,4,1060737,1067483,110
5973,2012,Wrestling,TN,106,44,266842,4,1745163,1743569,150
5974,2012,Wrestling,TX,20,18,91889,2,560242,560242,38
5975,2012,Wrestling,UT,26,0,105328,1,453969,453969,26
5976,2012,Wrestling,VA,191,0,662512,7,3046686,3534760,191
5977,2012,Wrestling,VT,33,0,50101,1,127366,127366,33
5978,2012,Wrestling,WA,22,0,24488,1,102082,78310,22
5979,2012,Wrestling,WI,299,0,521151,12,1148589,1877599,299
5980,2012,Wrestling,WV,108,0,209527,4,1370858,1116578,108
5981,2012,Wrestling,WY,74,0,196970,3,861833,1016992,74
5982,2013,All Track Combined,AK,66,48,527523,2,1685503,1632604,114
5983,2013,All Track Combined,AL,544,740,2710819,20,11035214,13829057,1284
5984,2013,All Track Combined,AR,581,530,2466354,16,3554696,9325671,1111
5985,2013,All Track Combined,AZ,403,438,2451878,13,4431181,15406383,841
5986,2013,All Track Combined,CA,1927,2575,6934558,80,21196062,28298242,4502
5987,2013,All Track Combined,CO,967,781,1768655,27,5442888,7879616,1748
5988,2013,All Track Combined,CT,825,942,1796586,25,6391311,8816065,1767
5989,2013,All Track Combined,DC,273,234,802628,8,4529150,4527904,507
5990,2013,All Track Combined,DE,122,331,352715,8,1689292,1689292,453
5991,2013,All Track Combined,FL,855,1265,5287752,33,13675563,21820770,2120
5992,2013,All Track Combined,GA,866,1012,2921917,35,10936273,12140020,1878
5993,2013,All Track Combined,HI,0,97,272026,1,1024288,1024288,97
5994,2013,All Track Combined,IA,1645,1470,2793070,44,8536261,13673773,3115
5995,2013,All Track Combined,ID,381,483,912078,12,3428889,4150052,864
5996,2013,All Track Combined,IL,2523,2479,3816905,73,19114867,20015360,5002
5997,2013,All Track Combined,IN,1731,1776,4065010,52,12534290,20121821,3507
5998,2013,All Track Combined,KS,1931,1616,3393214,74,11776152,17488419,3547
5999,2013,All Track Combined,KY,869,913,2795087,31,6624380,12533866,1782
6000,2013,All Track Combined,LA,724,856,2634923,25,8308349,13410326,1580
6001,2013,All Track Combined,MA,1876,1695,2790874,48,13467735,13447051,3571
6002,2013,All Track Combined,MD,824,980,1673519,26,6573358,7013198,1804
6003,2013,All Track Combined,ME,481,466,488001,13,1839285,1790246,947
6004,2013,All Track Combined,MI,1920,1708,3666350,41,10387133,16998237,3628
6005,2013,All Track Combined,MN,1559,1584,2375472,45,5306520,7384016,3143
6006,2013,All Track Combined,MO,1990,1761,3390801,56,16825859,16838481,3751
6007,2013,All Track Combined,MS,313,348,1838322,11,3825992,7259803,661
6008,2013,All Track Combined,MT,246,258,362900,6,2316524,2964295,504
6009,2013,All Track Combined,NC,2181,2222,4452467,60,26124913,26289219,4403
6010,2013,All Track Combined,ND,429,423,1163042,14,3792121,3792121,852
6011,2013,All Track Combined,NE,1100,921,1820280,21,7927184,10344088,2021
6012,2013,All Track Combined,NH,494,517,741855,12,2763236,2685085,1011
6013,2013,All Track Combined,NJ,1152,980,2280312,28,9630699,10559152,2132
6014,2013,All Track Combined,NM,204,387,820992,7,3309845,3291711,591
6015,2013,All Track Combined,NV,0,107,197205,1,979801,979801,107
6016,2013,All Track Combined,NY,3322,3306,5357944,106,20312990,21776129,6628
6017,2013,All Track Combined,OH,2794,3086,4670895,81,22444221,22452017,5880
6018,2013,All Track Combined,OK,587,674,2078346,18,5564235,10328627,1261
6019,2013,All Track Combined,OR,667,748,2007673,19,6146649,10557180,1415
6020,2013,All Track Combined,PA,4236,4448,6410007,129,29354904,30805220,8684
6021,2013,All Track Combined,PR,319,212,365236,28,2528645,2528645,531
6022,2013,All Track Combined,RI,372,422,795611,8,4512493,4474947,794
6023,2013,All Track Combined,SC,822,946,2977594,27,10652096,15664940,1768
6024,2013,All Track Combined,SD,749,753,1009787,24,5087781,4919501,1502
6025,2013,All Track Combined,TN,1014,1088,3486608,41,14322843,17391069,2102
6026,2013,All Track Combined,TX,2684,2635,10451671,87,37193332,48675606,5319
6027,2013,All Track Combined,UT,574,715,2619603,15,7332089,7301134,1289
6028,2013,All Track Combined,VA,1523,1572,4590417,43,16682745,19536291,3095
6029,2013,All Track Combined,VT,188,233,177820,2,983568,1179746,421
6030,2013,All Track Combined,WA,917,985,2710623,26,6906684,9602581,1902
6031,2013,All Track Combined,WI,1365,1280,2556083,38,7121889,11691935,2645
6032,2013,All Track Combined,WV,328,529,743147,11,6690616,4176161,857
6033,2013,Baseball,AL,1367,0,5427604,43,24051932,23684747,1367
6034,2013,Baseball,AR,770,0,2634915,21,9258386,9933827,770
6035,2013,Baseball,AZ,594,0,2319667,18,6075767,10726916,594
6036,2013,Baseball,CA,4733,0,14039624,148,49866626,53368160,4733
6037,2013,Baseball,CO,484,0,996103,13,3817214,3809277,484
6038,2013,Baseball,CT,568,0,1796170,18,7100911,7902773,568
6039,2013,Baseball,DC,130,0,583468,4,2404759,2400761,130
6040,2013,Baseball,DE,172,0,540973,5,1884557,1884557,172
6041,2013,Baseball,FL,1861,0,7779502,59,29154099,33857918,1861
6042,2013,Baseball,GA,1485,0,4265041,44,15323782,18901671,1485
6043,2013,Baseball,HI,134,0,606861,3,2457307,2457307,134
6044,2013,Baseball,IA,1421,0,2704956,38,9358795,10836122,1421
6045,2013,Baseball,ID,124,0,355711,4,2077234,2075883,124
6046,2013,Baseball,IL,2824,0,6192134,90,22066578,23613891,2824
6047,2013,Baseball,IN,1292,0,4530230,37,13376617,17360803,1292
6048,2013,Baseball,KS,1467,0,3627376,42,13343115,16678005,1467
6049,2013,Baseball,KY,890,0,3429056,25,9831137,13973744,890
6050,2013,Baseball,LA,789,0,3885225,21,19340537,19039634,789
6051,2013,Baseball,MA,1552,0,4169403,54,10660101,10513543,1552
6052,2013,Baseball,MD,802,0,1891605,27,4819365,5512406,802
6053,2013,Baseball,ME,360,0,895449,13,2161325,2108682,360
6054,2013,Baseball,MI,1304,0,3887666,39,9836066,13152806,1304
6055,2013,Baseball,MN,1308,0,2780002,43,6532052,7623920,1308
6056,2013,Baseball,MO,1666,0,3732151,44,16848910,16521130,1666
6057,2013,Baseball,MS,864,0,3823530,29,15720187,15863731,864
6058,2013,Baseball,MT,100,0,190268,3,738706,706459,100
6059,2013,Baseball,NC,1770,0,5524597,50,23022394,24486066,1770
6060,2013,Baseball,ND,389,0,1004479,12,2872415,2871359,389
6061,2013,Baseball,NE,682,0,2188420,17,8866323,8857788,682
6062,2013,Baseball,NH,379,0,780375,12,2655149,2379614,379
6063,2013,Baseball,NJ,1177,0,2866225,39,9609806,9993102,1177
6064,2013,Baseball,NM,284,0,1057546,8,3901234,3912944,284
6065,2013,Baseball,NV,112,0,1147541,4,3065386,3046054,112
6066,2013,Baseball,NY,3274,0,7788971,113,28712725,26506608,3274
6067,2013,Baseball,OH,2124,0,5337797,57,19066705,20182791,2124
6068,2013,Baseball,OK,1284,0,3676271,34,13323079,16175424,1284
6069,2013,Baseball,OR,693,0,2946988,19,7544147,10189823,693
6070,2013,Baseball,PA,3155,0,6420988,105,19091274,20160847,3155
6071,2013,Baseball,PR,349,0,123297,15,801128,801435,349
6072,2013,Baseball,RI,244,0,788934,8,2720265,2571420,244
6073,2013,Baseball,SC,1245,0,3831300,31,17794753,19494282,1245
6074,2013,Baseball,SD,340,0,781727,8,2628763,2413322,340
6075,2013,Baseball,TN,1438,0,4953289,43,21295872,23141826,1438
6076,2013,Baseball,TX,3277,0,13246138,91,49272559,49655937,3277
6077,2013,Baseball,UT,181,0,1401833,5,3497039,4466575,181
6078,2013,Baseball,VA,1222,0,4798332,35,16402675,18170987,1222
6079,2013,Baseball,VT,185,0,304704,6,698854,686996,185
6080,2013,Baseball,WA,915,0,3223943,29,6909109,9753415,915
6081,2013,Baseball,WI,857,0,1704840,28,4271553,4268384,857
6082,2013,Baseball,WV,704,0,1899841,19,6609902,6771935,704
6083,2013,Basketball,AK,27,28,740522,4,3798374,3715973,55
6084,2013,Basketball,AL,666,653,11245880,81,69045896,61261914,1319
6085,2013,Basketball,AR,394,330,6601228,48,31801226,28804992,724
6086,2013,Basketball,AZ,271,233,8381990,34,47264564,35397945,504
6087,2013,Basketball,CA,2512,2261,30386487,320,173762401,156301329,4773
6088,2013,Basketball,CO,355,322,6690345,42,30752526,33860402,677
6089,2013,Basketball,CT,327,321,8243459,43,36888084,39855188,648
6090,2013,Basketball,DC,111,112,4172649,15,24844922,25204131,223
6091,2013,Basketball,DE,100,74,1496825,12,7295403,7295403,174
6092,2013,Basketball,FL,890,754,19797358,112,93978724,92818291,1644
6093,2013,Basketball,GA,848,719,10172711,105,47349403,52140913,1567
6094,2013,Basketball,HI,74,72,1337936,10,7436755,7436755,146
6095,2013,Basketball,IA,976,764,10410827,84,45081369,43434138,1740
6096,2013,Basketball,ID,119,109,2869217,16,11996713,11749374,228
6097,2013,Basketball,IL,1603,1397,16428604,192,94689466,82871482,3000
6098,2013,Basketball,IN,654,602,16518631,82,81607117,74562358,1256
6099,2013,Basketball,KS,836,782,10465879,94,56088070,48871390,1618
6100,2013,Basketball,KY,465,436,11811228,53,95461962,68216699,901
6101,2013,Basketball,LA,364,350,8769073,47,34999241,39258875,714
6102,2013,Basketball,MA,956,846,9739523,123,44239368,48225309,1802
6103,2013,Basketball,MD,471,425,7322709,68,36345716,32196800,896
6104,2013,Basketball,ME,307,242,1656926,39,5272527,5170738,549
6105,2013,Basketball,MI,927,843,13676522,114,66728337,59682640,1770
6106,2013,Basketball,MN,755,607,5840117,88,27127545,28003243,1362
6107,2013,Basketball,MO,870,758,10049242,101,59118546,52288343,1628
6108,2013,Basketball,MS,466,427,7154771,58,33984734,33663949,893
6109,2013,Basketball,MT,202,182,2199535,26,11301695,12222636,384
6110,2013,Basketball,NC,1017,848,19966591,118,135719024,109217084,1865
6111,2013,Basketball,ND,260,258,2531385,30,9255322,9247013,518
6112,2013,Basketball,NE,443,354,6163425,44,28227794,28611245,797
6113,2013,Basketball,NH,199,162,1542393,25,9593893,9512199,361
6114,2013,Basketball,NJ,649,553,7899982,86,41106321,42219993,1202
6115,2013,Basketball,NM,157,130,3752720,17,14857098,12778871,287
6116,2013,Basketball,NV,30,29,1939116,4,14864107,8397986,59
6117,2013,Basketball,NY,2221,1844,24286374,285,136282196,123930869,4065
6118,2013,Basketball,OH,1199,1086,20153632,133,106810035,84988922,2285
6119,2013,Basketball,OK,610,606,10561897,70,54582252,57634038,1216
6120,2013,Basketball,OR,453,399,5613232,56,29772891,34577380,852
6121,2013,Basketball,PA,1967,1726,23560356,258,122588120,112226996,3693
6122,2013,Basketball,PR,315,218,355064,37,2225486,2230378,533
6123,2013,Basketball,RI,135,126,4516891,18,25047360,20919375,261
6124,2013,Basketball,SC,572,502,9976966,65,52655207,54260117,1074
6125,2013,Basketball,SD,227,201,2226883,24,11009132,10558567,428
6126,2013,Basketball,TN,770,665,15608706,94,91051234,76892857,1435
6127,2013,Basketball,TX,1557,1401,33566999,187,152926423,154674666,2958
6128,2013,Basketball,UT,162,158,6611799,20,27161342,26509792,320
6129,2013,Basketball,VA,666,569,16018381,78,72662921,74298900,1235
6130,2013,Basketball,VI,13,12,25437,2,105204,105204,25
6131,2013,Basketball,VT,164,138,1085082,22,5959361,5558888,302
6132,2013,Basketball,WA,565,539,10667594,80,44908147,44390406,1104
6133,2013,Basketball,WI,787,642,10364048,94,56649040,39597882,1429
6134,2013,Basketball,WV,347,320,6748881,39,22389504,26794864,667
6135,2013,Basketball,WY,128,101,1682082,17,7525991,8094588,229
6136,2013,Beach Volleyball,AL,0,15,45439,1,226153,228669,15
6137,2013,Beach Volleyball,AZ,0,37,136821,3,251295,896933,37
6138,2013,Beach Volleyball,CA,0,279,377347,19,1504842,1921151,279
6139,2013,Beach Volleyball,FL,0,125,335542,7,1194800,1215149,125
6140,2013,Beach Volleyball,GA,0,32,87257,2,466021,465871,32
6141,2013,Beach Volleyball,HI,0,17,122878,1,422640,422640,17
6142,2013,Beach Volleyball,ID,0,13,15599,1,23629,56097,13
6143,2013,Beach Volleyball,LA,0,26,84728,2,130530,274953,26
6144,2013,Beach Volleyball,NE,0,13,48756,1,7500,105670,13
6145,2013,Beach Volleyball,OR,0,10,26137,1,0,56700,10
6146,2013,Beach Volleyball,PR,34,33,30719,27,177591,179457,67
6147,2013,Beach Volleyball,SC,0,25,103051,2,292585,1662106,25
6148,2013,Beach Volleyball,VI,3,4,1423,2,2934,2934,7
6149,2013,Beach Volleyball,WA,0,11,4368,1,20687,20687,11
6150,2013,Bowling,AL,0,20,96203,3,673980,529673,20
6151,2013,Bowling,AR,0,10,63819,1,226163,226163,10
6152,2013,Bowling,CT,0,17,45307,1,222474,222474,17
6153,2013,Bowling,DC,0,8,27000,1,142989,142989,8
6154,2013,Bowling,DE,0,7,66182,1,204634,204634,7
6155,2013,Bowling,FL,25,28,135110,4,695789,695973,53
6156,2013,Bowling,GA,11,7,44201,2,145953,139524,18
6157,2013,Bowling,IA,174,132,473200,23,2060049,2057921,306
6158,2013,Bowling,IL,62,106,266085,11,1472172,1467522,168
6159,2013,Bowling,IN,83,71,318713,10,1408103,1408325,154
6160,2013,Bowling,KS,10,17,27002,3,150662,150662,27
6161,2013,Bowling,KY,69,74,292990,12,1367509,1340371,143
6162,2013,Bowling,LA,0,27,97932,4,390067,512216,27
6163,2013,Bowling,MD,0,30,182758,4,555406,556111,30
6164,2013,Bowling,ME,5,3,537,1,537,537,8
6165,2013,Bowling,MI,66,70,299020,14,910443,815450,136
6166,2013,Bowling,MO,8,27,104619,3,382480,382480,35
6167,2013,Bowling,MS,0,7,21612,1,84829,84829,7
6168,2013,Bowling,NC,0,75,233577,10,840542,828439,75
6169,2013,Bowling,NE,33,31,182230,3,1004816,1180896,64
6170,2013,Bowling,NH,5,5,1074,2,2389,2442,10
6171,2013,Bowling,NJ,0,32,128192,4,303110,605119,32
6172,2013,Bowling,NY,107,105,345564,30,988628,973346,212
6173,2013,Bowling,OH,30,34,174388,5,416876,416876,64
6174,2013,Bowling,OK,11,0,9257,1,57457,57457,11
6175,2013,Bowling,PA,21,87,232106,16,635096,591606,108
6176,2013,Bowling,TN,13,23,185449,3,944685,944685,36
6177,2013,Bowling,TX,0,37,230027,4,778341,778341,37
6178,2013,Bowling,VA,0,32,103045,4,458027,467437,32
6179,2013,Bowling,WI,18,36,118230,5,289525,282183,54
6180,2013,Bowling,WV,0,10,11914,1,44965,43853,10
6181,2013,Equestrian,AL,0,61,258965,2,1175413,1175001,61
6182,2013,Equestrian,CA,0,54,240692,2,719514,719514,54
6183,2013,Equestrian,CT,0,24,48308,1,174706,174706,24
6184,2013,Equestrian,DE,0,20,194801,1,482542,482542,20
6185,2013,Equestrian,GA,7,169,567178,3,1039265,2562039,176
6186,2013,Equestrian,IN,0,32,52149,1,111450,79280,32
6187,2013,Equestrian,KS,0,72,448658,2,117548,1376910,72
6188,2013,Equestrian,KY,0,51,31314,1,66064,66064,51
6189,2013,Equestrian,MA,0,121,81033,5,323318,329461,121
6190,2013,Equestrian,MD,2,17,32211,1,69522,69522,19
6191,2013,Equestrian,MI,1,27,9702,2,52411,51903,28
6192,2013,Equestrian,MN,0,27,55022,1,109955,109955,27
6193,2013,Equestrian,MT,2,16,20756,1,82848,82839,18
6194,2013,Equestrian,NC,7,78,25179,1,241068,241068,85
6195,2013,Equestrian,NE,3,6,6312,1,6340,6340,9
6196,2013,Equestrian,NH,3,34,61691,2,268538,225335,37
6197,2013,Equestrian,NJ,1,29,87728,2,105611,105611,30
6198,2013,Equestrian,NM,0,24,147692,1,611886,611886,24
6199,2013,Equestrian,NY,12,474,411827,14,1132445,1119707,486
6200,2013,Equestrian,OH,4,106,173062,2,317898,317898,110
6201,2013,Equestrian,OK,0,77,281722,3,954204,1914024,77
6202,2013,Equestrian,PA,0,21,40126,3,164637,164637,21
6203,2013,Equestrian,RI,4,120,99655,3,207390,188237,124
6204,2013,Equestrian,SC,0,81,286922,2,457291,2041984,81
